타임스탬프,,guide,,,,,content_id,light,interior,story,probability,creativity,production,activity,scale,fear,device,fun,service
2023. 11. 16 오후 2:56:34,,,,,,,457367,-1,,,,,,,,,,,
2023. 11. 16 오후 2:56:40,,,,,,,471151,,,,,,,,,,,,
2023. 11. 16 오후 2:57:04,,,,,,,491859,,,,,,,,,,,,
2023. 11. 16 오후 2:57:14,,,,,,,515148,,,,,,,,,,,,
2023. 11. 16 오후 2:57:23,,,,,,,543152,,,,,,,,,,-1,,
2023. 11. 16 오후 2:57:33,,,,,,,545553,,1,,,,,,,,,,
2023. 11. 16 오후 2:57:45,,,,,,,442144,,,,,,,1,,,,,
2023. 11. 16 오후 2:58:01,,,,,,,442170,,,,,,,,,,,,
2023. 11. 16 오후 2:58:09,,,,,,,449523,,,,,,,,,,,,
2023. 11. 16 오후 2:58:16,,,,,,,457351,,,,,,,,,,,,
2023. 11. 16 오후 2:58:25,,,,,,,457370,,,,,,,,,,,,
2023. 11. 16 오후 2:58:29,,,,,,,496449,,,,,,,,,,,,
2023. 11. 16 오후 2:58:31,,,,,,,459971,,,,,,,,,,,,
2023. 11. 16 오후 2:58:37,,,,,,,496457,,,,,,,,,,,1,
2023. 11. 16 오후 2:58:42,,,,,,,524089,,,,,,,,,,,,
2023. 11. 16 오후 2:58:45,,,,,,,471155,-1,,,,,,,,,,,
2023. 11. 16 오후 2:58:47,,,,,,,525381,,,,,,,,,,-1,,
2023. 11. 16 오후 2:58:51,,,,,,,529185,,-1,,,,,,,,,,
2023. 11. 16 오후 2:58:56,,,,,,,484305,,,,,,,,,,,,
2023. 11. 16 오후 2:59:09,,,,,,,515139,,,,,,,,,,,,
2023. 11. 16 오후 2:59:24,,,,,,,528537,,,,,,,,,,,,
2023. 11. 16 오후 2:59:35,,,,,,,442143,,,,,,,,,1,,,
2023. 11. 16 오후 2:59:42,,,,,,,442155,,,,,,,,,,,,
2023. 11. 16 오후 2:59:57,,,,,,,442658,,,,,,1,,,-1,,,
2023. 11. 16 오후 3:00:13,,,,,,,450997,,,,,,,,,,,1,
2023. 11. 16 오후 3:00:29,,,,,,,457354,,,,,,,,,1,,,
2023. 11. 16 오후 3:00:41,,,,,,,463546,,,,,,,,,,,,
2023. 11. 16 오후 3:00:49,,,,,,,515141,,,,,,,,,,,,
2023. 11. 16 오후 3:00:57,,,,,,,528534,,,,,,,,,,,,
2023. 11. 16 오후 3:01:11,,,,,,,545554,,,,,,,,,1,,,
2023. 11. 16 오후 3:01:40,,,,,,,611632,,,,,,,,-1,,,,
2023. 11. 16 오후 3:01:56,,,,,,,522627,,,,,,,,,,,,
2023. 11. 16 오후 3:02:07,,,,,,,522734,,1,,,,,,,,,,
2023. 11. 16 오후 3:02:15,,,,,,,522737,,,,,,,,,,,,
2023. 11. 16 오후 3:02:32,,,,,,,522771,,1,,,,,,,,,,
2023. 11. 16 오후 3:02:44,,,,,,,522852,,,,,,,,,,,,
2023. 11. 16 오후 3:02:53,,,,,,,522904,,,,,,,,,,,,
2023. 11. 16 오후 3:03:00,,,,,,,530706,,,,,,,,,,,,
2023. 11. 16 오후 3:03:19,,,,,,,531197,,,,,,,,,,,,
2023. 11. 16 오후 3:04:10,,,,,,,538734,,,,,,,,,,,,
2023. 11. 16 오후 3:04:18,,,,,,,538757,,,,,,,,,,,,
2023. 11. 16 오후 3:04:25,,,,,,,424467,,,,,,,,,,,,
2023. 11. 16 오후 3:04:39,,,,,,,451117,,,,,,,,,,,,
2023. 11. 16 오후 3:04:51,,,,,,,451133,,,,,,,,,,-1,,
2023. 11. 16 오후 3:05:00,,,,,,,490295,,,,,,,,,,,,
2023. 11. 16 오후 3:05:07,,,,,,,514996,,,,,,,,,,,-1,
2023. 11. 16 오후 3:05:15,,,,,,,538736,,,,,,,,,,,,
2023. 11. 16 오후 3:05:21,,,,,,,538752,,,,,,,,,,,,
2023. 11. 16 오후 3:05:27,,,,,,,538756,,,,,,,,,,,,
2023. 11. 16 오후 3:05:42,,,,,,,538820,,,,,,,,,,,,
2023. 11. 16 오후 3:05:49,,,,,,,539092,,,,,,,,,,,,
2023. 11. 16 오후 3:05:59,,,,,,,428372,,,,,,,,-1,1,,,
2023. 11. 16 오후 3:06:07,,,,,,,468766,,,,,,,,,,,,
2023. 11. 16 오후 3:06:13,,,,,,,505219,,,,,,,,,,,,
2023. 11. 16 오후 3:06:46,,,,,,,538729,,,,,,,,,,,,
2023. 11. 16 오후 3:06:56,,,,,,,538754,,,,,,,,,,,,
2023. 11. 16 오후 3:07:09,,,,,,,538760,,,,,,,,,,,,
2023. 11. 16 오후 3:07:18,,,,,,,538819,,,,,,,,,,,,
2023. 11. 16 오후 3:07:26,,,,,,,539085,,,,,,,,,,,,
2023. 11. 16 오후 3:07:34,,,,,,,540104,,,,-1,,,,,,,,
2023. 11. 16 오후 3:07:44,,,,,,,541108,,,,,,,,,,,,
2023. 11. 16 오후 3:08:10,,,,,,,522738,,,,,,,,,,,,
2023. 11. 16 오후 3:08:19,,,,,,,522739,,,,,,,,,,,,
2023. 11. 16 오후 3:08:28,,,,,,,522941,,,,,,,,,,,,
2023. 11. 16 오후 3:08:35,,,,,,,523063,,,,,,,,,,,,
2023. 11. 16 오후 3:08:41,,,,,,,523067,,,,,,,,,,,,
2023. 11. 16 오후 3:09:01,,,,,,,538737,,,,,,,,,,,,
2023. 11. 16 오후 3:09:18,,,,,,,538751,,,,,,,,,,,,
2023. 11. 16 오후 3:09:22,,,,,,,538776,,,,,,,,,,,,
2023. 11. 16 오후 3:09:39,,,,,,,538816,,,,,,,,,,,,
2023. 11. 16 오후 3:09:47,,,,,,,539094,,,,,,,,,,,,
2023. 11. 16 오후 3:09:54,,,,,,,522628,-1,,,,,,,,,,,
2023. 11. 16 오후 3:10:00,,,,,,,522690,,,,,,,,,,,,
2023. 11. 16 오후 3:10:08,,,,,,,522733,,,,,,,,,,,,
2023. 11. 16 오후 3:10:40,,,,,,,522740,,,,,,,,,,-1,,
2023. 11. 16 오후 3:10:51,,,,,,,522853,-1,,,,,,,,,,,
2023. 11. 16 오후 3:11:06,,,,,,,523065,,,,,1,,,,,,1,
2023. 11. 16 오후 3:11:15,,,,,,,538735,,,,,,,,,,,,
2023. 11. 16 오후 3:11:39,,,,,,,538749,,,,,,,,,,,,
2023. 11. 16 오후 3:11:49,,,,,,,538759,,,,,,,,,,,,
2023. 11. 16 오후 3:11:59,,,,,,,539091,,,,,,,,,,,1,
2023. 11. 16 오후 3:12:32,,-1,,,,,426697,,,,,,,,,,,,
2023. 11. 16 오후 3:12:52,,,,,,,427599,,,,,,,,,,,,
2023. 11. 16 오후 3:12:58,,,,,,,428782,,,,,,,,,,,,
2023. 11. 16 오후 3:13:10,,,,,,,431138,,,,,,,,,,,,
2023. 11. 16 오후 3:13:43,,,,,,,431179,,,,,,,,,,,,
2023. 11. 16 오후 3:13:51,,,,,,,431874,,,,,,,,,,,,
2023. 11. 16 오후 3:13:57,,,,,,,431989,,,,,,,,,,,,
2023. 11. 16 오후 3:14:09,,,,,,,435931,,,,,,,,,,1,,
2023. 11. 16 오후 3:16:13,,,,,,,437241,,,,,,,,-1,,,,
2023. 11. 16 오후 3:16:21,,,,,,,438350,,,,,,,,,,,,
2023. 11. 16 오후 3:16:30,,,,,,,431180,,,,,,,,,,1,,
2023. 11. 16 오후 3:16:40,,,,,,,434059,,1,,,,,,,,,,
2023. 11. 16 오후 3:16:54,,,,,,,438352,,,,,,,,,,,,
2023. 11. 16 오후 3:17:04,,,,,,,443941,,,,,,,,,,,,
2023. 11. 16 오후 3:17:12,,,,,,,450040,,,,,,,,,,,,
2023. 11. 16 오후 3:17:19,,,,,,,455980,,,-1,,,,,,,,,
2023. 11. 16 오후 3:17:26,,,,,,,481157,,,,,,,,,,,,
2023. 11. 16 오후 3:17:36,,,,,,,483454,,,,,,,,,,,,
2023. 11. 16 오후 3:17:46,,,,,,,484955,,,,,,,,,,,,
2023. 11. 16 오후 3:18:08,,,,,,,493837,,,1,,,,,1,,,,
2023. 11. 16 오후 3:18:16,,,,,,,427494,,,,,,,,,1,,,
2023. 11. 16 오후 3:18:25,,,,,,,429532,,,,,,,,,,,,
2023. 11. 16 오후 3:18:51,,,,,,,429913,,1,1,,,,,,1,1,,
2023. 11. 16 오후 3:19:26,,,,,,,438348,,,,,,,,,-1,,,
2023. 11. 16 오후 3:19:42,,,,,,,438453,,,,,,,,,1,,,1
2023. 11. 16 오후 3:19:49,,,,,,,441005,,,,,,,,,,,,
2023. 11. 16 오후 3:19:58,,,,,,,447834,,,,,,,,,1,,,
2023. 11. 16 오후 3:20:10,,,,,,,447835,,,,,,,,,1,,,
2023. 11. 16 오후 3:20:24,,,,,,,447854,,,,,,,,,-1,,,
2023. 11. 16 오후 3:20:31,,,,,,,452507,,,,,,,,,,,,
2023. 11. 16 오후 3:20:38,,,,,,,425601,,,,,,,,,,,,
2023. 11. 16 오후 3:20:51,,,,,,,425647,,,1,,,,,,,,,
2023. 11. 16 오후 3:21:02,,,,,,,426888,,,1,,,,,,,,,
2023. 11. 16 오후 3:21:19,,,,,,,444290,,1,1,,,1,,,,,,
2023. 11. 16 오후 3:21:30,,,,,,,447830,,,,,,,,,,,,
2023. 11. 16 오후 3:21:47,,,,,,,447971,,,,,,,,,,,,
2023. 11. 16 오후 3:21:59,,,,,,,448988,,,,,,,,,,,,
2023. 11. 16 오후 3:22:16,,,,,,,449585,,,,,,,,,,,,
2023. 11. 16 오후 3:22:36,,,,,,,459806,,,,,,,,,,,,
2023. 11. 16 오후 3:22:46,,,,,,,462968,,,,,,,,,,,,
2023. 11. 16 오후 3:23:17,,,,,,,427183,,1,,,,,,,,,,
2023. 11. 16 오후 3:23:32,,,,,,,429905,,,1,,,,,,,,1,
2023. 11. 16 오후 3:23:42,,,,,,,429990,,,,,,,,,,,,
2023. 11. 16 오후 3:23:58,,,,,,,441195,,,,,,,,1,,,,
2023. 11. 16 오후 3:24:15,,,,,,,449588,,,,,,,,,,,,
2023. 11. 16 오후 3:25:08,,,,,,,458901,,,,,,,,1,,,,
2023. 11. 16 오후 3:25:33,,,,,,,464763,,,1,,,,,,,,,
2023. 11. 16 오후 3:25:51,,,,,,,469831,,,,-1,,,,,,,,
2023. 11. 16 오후 3:26:04,,,,,,,475646,,,,,,,1,1,,,,
2023. 11. 16 오후 3:26:32,,,,,,,476692,,1,1,,,,1,,,,,
2023. 11. 16 오후 3:26:43,,,,,,,426889,,,1,,,,,,,,,
2023. 11. 16 오후 3:26:58,,,,,,,427196,,1,,,,,,,,,,
2023. 11. 16 오후 3:27:06,,,,,,,427601,,,,,,,,,,,,
2023. 11. 16 오후 3:27:15,,,,,,,427753,,1,,,,,,,,,,
2023. 11. 16 오후 3:27:45,,,,,,,428442,,,1,,,,,,,,,
2023. 11. 16 오후 3:27:58,,,,,,,434877,,,1,,,,,,,,,
2023. 11. 16 오후 3:28:09,,,,,,,437825,,,,,,,,,,1,,
2023. 11. 16 오후 3:28:22,,,,,,,441129,,,,,,,,,,,,
2023. 11. 16 오후 3:28:31,,,,,,,444861,,,,,,,,,,,,
2023. 11. 16 오후 3:28:42,,,,,,,446837,,,,,,,,,,,1,
2023. 11. 16 오후 3:28:49,,,,,,,430792,,,,,,,,,,,,
2023. 11. 16 오후 3:28:58,,,,,,,442603,,,,,,,,,,,,
2023. 11. 16 오후 3:29:07,,,,,,,444765,,1,,,,,,,,,,
2023. 11. 16 오후 3:29:21,,,,,,,446163,,,,,,,,,,,,
2023. 11. 16 오후 3:29:29,,,,,,,447672,,,,,,,,,,,,
2023. 11. 16 오후 3:29:42,,,,,,,451348,,1,,,,,,-1,,,1,
2023. 11. 16 오후 3:29:54,,,,,,,453467,,1,,,,,-1,,,,,
2023. 11. 16 오후 3:30:06,,,,,,,459051,,,,,,,,,,,,
2023. 11. 16 오후 3:30:10,,,,,,,461542,,,,,,,,,,,,
2023. 11. 16 오후 3:30:17,,,,,,,466792,,,,,,,,,,,,
2023. 11. 16 오후 3:49:55,,,,,,,434494,,,,,,,,,,,,
2023. 11. 16 오후 3:50:06,,,,,,,442604,,,,,,,,,1,,,
2023. 11. 16 오후 3:50:16,,,,,,,447256,,,,,,,,,,1,,
2023. 11. 16 오후 3:50:23,,,,,,,451441,,,,,,,,,,,,
2023. 11. 16 오후 3:50:31,,,,,,,461544,,,,,,,,,,,,
2023. 11. 16 오후 3:50:37,,,,,,,464590,,,,,,,,,,,,
2023. 11. 16 오후 3:50:44,,,,,,,469409,,,,,,,,,,,,
2023. 11. 16 오후 3:50:47,,,,,,,618107,,,,,1,,,,,,,
2023. 11. 16 오후 3:50:55,,,,,,,476041,,,,,,,,,,,,
2023. 11. 16 오후 3:50:57,,,,,,,618123,,,,,,,,,,,,
2023. 11. 16 오후 3:51:03,,,,,,,627219,,,,,,,,,,,,
2023. 11. 16 오후 3:51:07,,,,,,,627313,,,,,,,,,,,,
2023. 11. 16 오후 3:51:11,,,,,,,492578,,1,,,,1,,,,,,
2023. 11. 16 오후 3:51:17,,,,,,,634332,,,-1,,,,,,,,,
2023. 11. 16 오후 3:51:24,,,,,,,634342,,,,,,,1,,,,,
2023. 11. 16 오후 3:51:27,,,,,,,634632,,,,,,,,,,,,
2023. 11. 16 오후 3:51:28,,,,,,,514694,,1,,,,1,,,,,,
2023. 11. 16 오후 3:51:34,,,,,,,634803,,,,,,,,,,,1,
2023. 11. 16 오후 3:51:37,,,,,,,426679,,,,,,,,,,,,
2023. 11. 16 오후 3:51:39,,,,,,,613119,,1,,,,,,,,,,
2023. 11. 16 오후 3:51:47,,,,,,,427526,,1,,,,1,,,,-1,,
2023. 11. 16 오후 3:51:47,,,,,,,616276,,1,,,,,,,,-1,1,
2023. 11. 16 오후 3:52:00,,,,,,,437354,,1,,,,,,-1,,,,
2023. 11. 16 오후 3:52:04,,,,,,,622328,,1,,,,1,1,,-1,1,,1
2023. 11. 16 오후 3:52:08,,,,,,,627221,,,,,,,,,,,,
2023. 11. 16 오후 3:52:14,,,,,,,437761,,,1,-1,,,,,,,,
2023. 11. 16 오후 3:52:15,,,,,,,634799,,,,,,,,,,,,
2023. 11. 16 오후 3:52:19,,,,,,,634837,,,,,,,,,,,,
2023. 11. 16 오후 3:52:22,,,,,,,447670,,,,,,,,,,,,
2023. 11. 16 오후 3:52:28,,,,,,,634965,,1,,,,,,,,,,
2023. 11. 16 오후 3:52:36,,,,,,,454860,,,,,,,,,,1,,
2023. 11. 16 오후 3:52:52,,,,,,,458650,,1,,,,,,,,1,,
2023. 11. 16 오후 3:53:03,,,,,,,463886,,,,,,,,1,,,,
2023. 11. 16 오후 3:53:16,,,,,,,465426,,,,,,,,,,,,
2023. 11. 16 오후 3:53:24,,,,,,,465792,-1,,,,,,,,,,,
2023. 11. 16 오후 3:53:34,,,,,,,426898,,,,,,,,,,-1,,
2023. 11. 16 오후 3:53:42,,,,,,,640242,,,,,,,,,,,,
2023. 11. 16 오후 3:53:49,,,,,,,427539,,,,,,,,,,,,
2023. 11. 16 오후 3:54:00,,,,,,,641026,,,1,,,,1,,,-1,,
2023. 11. 16 오후 3:54:05,,,,,,,437767,,,,,,,,,,,,
2023. 11. 16 오후 3:54:10,,,,,,,651875,,,,,,,,,,-1,1,
2023. 11. 16 오후 3:54:13,,,,,,,441812,,,,,,,,,,-1,,
2023. 11. 16 오후 3:54:25,,,,,,,444764,,,,,1,,,,,-1,,
2023. 11. 16 오후 3:54:35,,,,,,,449248,,,,,,,,,,,,
2023. 11. 16 오후 3:54:44,,,,,,,461516,,,,,,,,,,,,
2023. 11. 16 오후 3:54:50,,,,,,,469412,,,,,,,,,,,,
2023. 11. 16 오후 3:55:19,,,,,,,476043,,,,,,,,,,-1,,
2023. 11. 16 오후 3:55:36,,,,,,,484225,,,,,,,,,,,,-1
2023. 11. 16 오후 3:55:46,,,,,,,424355,,,,,,,,,,-1,,
2023. 11. 16 오후 3:56:06,,,,,,,427511,,,,,,,,,,,1,
2023. 11. 16 오후 3:56:20,,,,,,,437769,,1,,,,,,,,,,
2023. 11. 16 오후 3:56:28,,,,,,,614352,,-1,,,,,,,,-1,-1,
2023. 11. 16 오후 3:56:35,,,,,,,614439,,,,,,,,,,1,1,
2023. 11. 16 오후 3:56:35,,,,,,,438421,,1,,,,,,,,,1,
2023. 11. 16 오후 3:56:45,,,,,,,614633,,,,,,1,,-1,,-1,,
2023. 11. 16 오후 3:56:49,,,,,,,615953,,,,,,,,,,,,
2023. 11. 16 오후 3:56:52,,,,,,,442580,,,,,,,1,,,1,,
2023. 11. 16 오후 3:57:04,,,,,,,616666,,,1,,,,,,,,,
2023. 11. 16 오후 3:57:09,,,,,,,451811,,,,,,,,,,1,,
2023. 11. 16 오후 3:57:11,,,,,,,617441,,,,,,,,,,,1,
2023. 11. 16 오후 3:57:18,,-1,,,,,617849,,,,,,,,,,,,
2023. 11. 16 오후 3:57:22,,,,,,,619255,,,,,,,,,,,,
2023. 11. 16 오후 3:57:26,,,,,,,479215,,,,,,,,,,-1,,
2023. 11. 16 오후 3:57:27,,,,,,,620513,,,,,,,,,,,,
2023. 11. 16 오후 3:57:32,,,,,,,623139,,,,,,,,-1,,,,
2023. 11. 16 오후 3:57:37,,,,,,,483698,,,,,,,,,,,,
2023. 11. 16 오후 3:57:42,,,,,,,615181,,,,,,1,,,,,1,
2023. 11. 16 오후 3:57:44,,,,,,,496003,,,,,,,,,,,,
2023. 11. 16 오후 3:57:53,,,,,,,615754,,,1,,,1,,,,,,
2023. 11. 16 오후 3:57:59,,,,,,,427519,,,,,,,,,,-1,,
2023. 11. 16 오후 3:58:00,,,,,,,615938,,,1,,,,,,,,1,
2023. 11. 16 오후 3:58:05,,,,,,,615962,,,1,,,,,,,,1,
2023. 11. 16 오후 3:58:09,,,,,,,616093,,,,,-1,,,,,,,
2023. 11. 16 오후 3:58:10,,,,,,,437053,,,,,,,,,1,,,
2023. 11. 16 오후 3:58:13,,,,,,,616179,,,,,,,,,,,,
2023. 11. 16 오후 3:58:23,,,,,,,616528,,1,,,,1,,-1,,,,
2023. 11. 16 오후 3:58:24,,,,,,,442605,,,,,,,,,1,,,
2023. 11. 16 오후 3:58:26,,,,,,,616535,,,,,,,,,,,,
2023. 11. 16 오후 3:58:31,,,,,,,616537,,,,,,,,,,,1,
2023. 11. 16 오후 3:58:32,,,,,,,446362,,,,,,,,,1,,,
2023. 11. 16 오후 3:58:36,,,,,,,616561,,,,,,1,,,,,,
2023. 11. 16 오후 3:58:41,,,,,,,616722,,,,,,,,,,,,
2023. 11. 16 오후 3:58:41,,,,,,,451351,,,,,,,,-1,,,,
2023. 11. 16 오후 3:58:50,,,,,,,458651,-1,,,,,,,,,,,
2023. 11. 16 오후 3:58:51,,,,,,,622357,,1,1,,,,,,,,,
2023. 11. 16 오후 3:58:57,,,,,,,624036,,,,,1,,,,,,1,
2023. 11. 16 오후 3:59:00,,,,,,,476044,,,,,,,,,1,,,
2023. 11. 16 오후 3:59:02,,,,,,,625056,,,,,,,,,,,,
2023. 11. 16 오후 3:59:06,,,,,,,626379,,,,,,,,,,,,
2023. 11. 16 오후 3:59:09,,,,,,,481264,,,,,,,,,,,-1,
2023. 11. 16 오후 3:59:10,,,,,,,627112,,,,,,,,,,,,
2023. 11. 16 오후 3:59:15,,,,,,,628838,,,,,,,,,,,,
2023. 11. 16 오후 3:59:19,,,,,,,629838,,,,,,,,,,,,
2023. 11. 16 오후 3:59:22,,,,,,,630239,,,,,,,,,,,,
2023. 11. 16 오후 3:59:26,,,,,,,503839,,,,,,,,-1,,,,
2023. 11. 16 오후 3:59:29,,,,,,,630563,,,,,1,,,,,,,
2023. 11. 16 오후 3:59:37,,,,,,,616721,,1,,,1,,,,,,,
2023. 11. 16 오후 3:59:47,,,,,,,503878,,,,-1,,,,-1,,,,
2023. 11. 16 오후 3:59:48,,,,,,,619571,,1,,,1,,,,,,,
2023. 11. 16 오후 3:59:52,,,,,,,625059,,,,,-1,,,,,,,
2023. 11. 16 오후 3:59:56,,,,,,,626391,,,,,,,,,,,,
2023. 11. 16 오후 3:59:55,,,,,,,442607,,,,,,,,,-1,,,
2023. 11. 16 오후 4:00:06,,,,,,,444278,,,,,,,,,,,,
2023. 11. 16 오후 4:00:08,,,,,,,627115,,,,,,,,,,,1,
2023. 11. 16 오후 4:00:11,,,,,,,628843,,,,,,,,,,,,
2023. 11. 16 오후 4:00:17,,,,,,,629835,,1,,,,,,,,,1,
2023. 11. 16 오후 4:00:18,,,,,,,444279,,,,,,,,,,,,
2023. 11. 16 오후 4:00:22,,,,,,,630039,,,,,,,,,,,1,
2023. 11. 16 오후 4:00:29,,,,,,,454560,,,,,,,,-1,,,,
2023. 11. 16 오후 4:00:31,,,,,,,630335,,-1,,,,,,,,,,
2023. 11. 16 오후 4:00:36,,,,,,,630536,,1,,,,,,,,,,
2023. 11. 16 오후 4:00:40,,,,,,,460520,,,,,,,,1,,,,
2023. 11. 16 오후 4:00:44,,,,,,,622951,,,,,,,,,,,1,
2023. 11. 16 오후 4:00:48,,,,,,,463603,,-1,,,,,,,,,,
2023. 11. 16 오후 4:00:48,,,,,,,624037,,,,,,,,,,,,
2023. 11. 16 오후 4:00:54,,,,,,,625058,,,,,-1,,,,,,,
2023. 11. 16 오후 4:00:58,,,,,,,626376,,,,,,,,,,,,
2023. 11. 16 오후 4:00:58,,,,,,,469401,,,,,,,,,,-1,,1
2023. 11. 16 오후 4:01:03,,,,,,,627113,,,,,,,,,,,1,
2023. 11. 16 오후 4:01:07,,,,,,,470623,,,,,,,,,,,1,
2023. 11. 16 오후 4:01:11,,,,,,,627867,,,,,,,,,,,1,
2023. 11. 16 오후 4:01:16,,,,,,,628842,,,,,,,,,,,,
2023. 11. 16 오후 4:01:17,,,,,,,475424,,,,,,,,,,,,
2023. 11. 16 오후 4:01:29,,,,,,,629837,,,,,,,,,,,1,
2023. 11. 16 오후 4:01:31,,,,,,,476373,,,,,,,,,,,,
2023. 11. 16 오후 4:01:39,,,,,,,630042,,,,,,,,,,,1,
2023. 11. 16 오후 4:01:43,,,,,,,630535,,,1,,,,,,,,,
2023. 11. 16 오후 4:01:50,,,,,,,616723,,,,-1,,,,,,-1,,
2023. 11. 16 오후 4:01:59,,,,,,,441494,,,,,,1,,,,,,
2023. 11. 16 오후 4:02:01,,,,,,,622873,,,,,1,,,,,,1,
2023. 11. 16 오후 4:02:07,,,,,,,625060,,,,,1,,,,,-1,,
2023. 11. 16 오후 4:02:11,,,,,,,627120,,,,,,,,,,,,
2023. 11. 16 오후 4:02:14,,,,,,,444280,,,,,,,,,1,,,
2023. 11. 16 오후 4:02:19,,,,,,,627890,,,,,1,,,,,1,,
2023. 11. 16 오후 4:02:24,,,,,,,628844,,,,,,,,,,-1,,
2023. 11. 16 오후 4:02:30,,,,,,,630041,,,,,,,,,,1,1,
2023. 11. 16 오후 4:02:36,,,,,,,444280,,,,,,,,,,,,
2023. 11. 16 오후 4:02:42,,,,,,,630243,,,,,,,,,,,,
2023. 11. 16 오후 4:02:45,,,,,,,446161,,,,,,,,,,,,
2023. 11. 16 오후 4:02:51,,,,,,,452060,,,,,,,,,,,,
2023. 11. 16 오후 4:02:58,,,,,,,630570,,,,,1,,,,,,,
2023. 11. 16 오후 4:02:59,,,,,,,462046,,,,,,,,,,,,
2023. 11. 16 오후 4:03:07,,,,,,,463011,,,,,,,,,,,,
2023. 11. 16 오후 4:03:14,,,,,,,465493,,,,,,,,,,,,
2023. 11. 16 오후 4:03:19,,,,,,,630680,,,,,1,,,,,,,
2023. 11. 16 오후 4:03:25,,-1,,,,,616720,,,,,,,,,,,,
2023. 11. 16 오후 4:03:26,,,,,,,471424,,1,,,,,,,,,,
2023. 11. 16 오후 4:03:33,,,,,,,471631,,,,,,,,,,,,
2023. 11. 16 오후 4:03:38,,,,,,,619546,,1,,,1,,1,,,,,
2023. 11. 16 오후 4:03:41,,,,,,,473589,,,,,,,,,,,,
2023. 11. 16 오후 4:03:57,,,,,,,622715,,,,,,,,,,,1,
2023. 11. 16 오후 4:04:01,,,,,,,424353,,,,,,,,,,,,
2023. 11. 16 오후 4:04:13,,,,,,,439535,,,,,,,,,,,,
2023. 11. 16 오후 4:04:26,,,,,,,444286,,,,,,,,,,,,
2023. 11. 16 오후 4:04:33,,,,,,,460518,,,,,,,,,,,,
2023. 11. 16 오후 4:04:37,,,,,,,622882,,1,,,,,,,,,1,
2023. 11. 16 오후 4:04:42,,,,,,,625061,,,,,,,,,,,,
2023. 11. 16 오후 4:04:42,,,,,,,461950,,,,,,,,-1,,,,
2023. 11. 16 오후 4:04:47,,,,,,,626371,,,,,,,,,,,,
2023. 11. 16 오후 4:04:49,,,,,,,462204,,,,,,,,,,,,
2023. 11. 16 오후 4:04:56,,,,,,,627110,,,,,,,,,,,,
2023. 11. 16 오후 4:04:56,,,,,,,463014,,,,,,,,,,,,
2023. 11. 16 오후 4:05:03,,,,,,,627885,,1,,,,,,,,,,
2023. 11. 16 오후 4:05:07,,,,,,,628845,,,,,,,,,,,,
2023. 11. 16 오후 4:05:08,,,,,,,468226,,,,,,,,,,,,
2023. 11. 16 오후 4:05:12,,,,,,,429946,,,,,,,,,,,,
2023. 11. 16 오후 4:05:14,,,,,,,629839,,1,,,,,,,,,,
2023. 11. 16 오후 4:05:16,,,,,,,430291,,,-1,,,,,,,,,
2023. 11. 16 오후 4:05:16,,,,,,,474082,,,,,,,,,,,,
2023. 11. 16 오후 4:05:20,,,,,,,615628,,,,,,1,,,,,,
2023. 11. 16 오후 4:05:20,,,,,,,431616,,,,,,,,,,,,
2023. 11. 16 오후 4:05:22,,,,,,,477252,,,,,,,,,,,,
2023. 11. 16 오후 4:05:23,,,,,,,431725,,,,,,,,,,,,
2023. 11. 16 오후 4:05:24,,,,,,,616094,,,,,,,,,,,,
2023. 11. 16 오후 4:05:28,,,,,,,616193,,,,,,,,,,,,
2023. 11. 16 오후 4:05:29,,,,,,,428923,,,,,,,,,,,,
2023. 11. 16 오후 4:05:31,,,,,,,432539,,,,,1,,,,,,1,
2023. 11. 16 오후 4:05:31,,,,,,,616227,,,,,,,,,,,,
2023. 11. 16 오후 4:05:35,,,,,,,433255,,,,,,,,,,,,
2023. 11. 16 오후 4:05:36,,,,,,,616988,,,,,,,,,,,,
2023. 11. 16 오후 4:05:37,,,,,,,436028,,,,,,,,,,,,
2023. 11. 16 오후 4:05:39,,,,,,,440175,,,,,,,,,,,,
2023. 11. 16 오후 4:05:42,,,,,,,617215,,,,,,,,1,,,,
2023. 11. 16 오후 4:05:44,,,,,,,441362,,,,,,,1,,,,,
2023. 11. 16 오후 4:05:46,,,,,,,617217,,,,,,,,,,,,
2023. 11. 16 오후 4:05:48,,,,,,,436412,,,,,,1,,,,,,
2023. 11. 16 오후 4:05:49,,,,,,,441460,,,,,,,,,,,,
2023. 11. 16 오후 4:05:50,,,,,,,617218,,,,,,,,,,,,
2023. 11. 16 오후 4:05:56,,,,,,,443238,,1,,,1,,,,,,,
2023. 11. 16 오후 4:06:00,,,,,,,618153,,,,,,,,1,,,,
2023. 11. 16 오후 4:06:03,,,,,,,426572,,,,,,,,,,,1,
2023. 11. 16 오후 4:06:05,,,,,,,618273,,,,,,,,1,,,,
2023. 11. 16 오후 4:06:08,,,,,,,429797,,,,,,,,,,,,
2023. 11. 16 오후 4:06:08,,,,,,,615921,,,,,,,,,,,,
2023. 11. 16 오후 4:06:09,,-1,,,,,444274,,,,,,1,,,,,,-1
2023. 11. 16 오후 4:06:14,,,,,,,615928,,,,,,,,,,,1,
2023. 11. 16 오후 4:06:15,,,,,,,440641,,,,,,,,,,,1,
2023. 11. 16 오후 4:06:21,,,,,,,441420,,,,,,,,-1,,,,
